Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),18:21,21:50,03h 29m,699.0,34 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+1),21:00,01:00,04h 00m,1199.0,18 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:20,01:10,03h 50m,749.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:10,01:40,03h 30m,1400.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
Mahalaxmi Travels,A/C Sleeper (2+1),22:15,01:45,03h 30m,999.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,02:15,03h 25m,1399.0,29 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
Gwalior Travels (Vijay Travels),A/C Sleeper (2+1),23:20,02:15,02h 55m,799.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),23:55,03:30,03h 35m,899.0,30 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),23:59,03:30,03h 31m,1349.0,12 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),14:15,04:15,0-10h 00m,599.0,16 Seats available,1.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),15:35,19:20,03h 45m,599.0,25 Seats available,1.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),18:00,19:30,01h 30m,599.0,24 Seats available,2.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
DIVYANSHU TRAVELS,A/C Sleeper (2+1),23:00,04:00,05h 00m,855.0,26 Seats available,2.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi,Uttar Pradesh
KANAHAIYA TOUR & TRAVELS,A/C Seater (2+3),23:00,06:30,07h 30m,599.0,50 Seats available,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia,Uttar Pradesh
UPSRTC - RKD0037,Janrath AC Seater 2+3,10:30,19:30,09h 00m,646.0,48 Seats available,3.4,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun,Uttar Pradesh
UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,05:00,08h 00m,814.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun,Uttar Pradesh
Rai Tour and Travels,AC Seater (2+2),14:20,19:30,05h 10m,349.0,27 Seats available,4.4,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh,Uttar Pradesh
Aadishakti Travels,AC Seater (2+3),15:00,19:30,04h 30m,476.19,35 Seats available,5.0,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh,Uttar Pradesh
Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,02:45,06h 45m,1599.0,23 Seats available,4.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly,Uttar Pradesh
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,1749.0,3 Seats available,3.4,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly,Uttar Pradesh
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:01,03:46,06h 45m,1599.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly,Uttar Pradesh
SHRINET TOUR AND TRAVELS,A/C Seater (2+2),11:00,14:05,03h 05m,500.0,15 Seats available,2.7,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
SHRINET TOUR AND TRAVELS,A/C Seater (2+2),12:30,15:10,02h 40m,550.0,16 Seats available,2.7,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,02:30,02h 45m,649.0,9 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,03:31,03h 45m,950.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,02:55,02h 56m,1199.0,14 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Betrwanti Travels,NON A/C Sleeper (1+2),09:00,16:30,07h 30m,1999.0,30 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Betrwanti Travels,NON A/C Sleeper (1+2),10:05,18:00,07h 55m,1999.0,30 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,23:55,02h 25m,950.0,39 Seats available,2.6,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,1799.0,47 Seats available,1.2,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
Maan Travels,NON AC Seater / Sleeper 2+1,23:55,01:00,01h 05m,1250.0,41 Seats available,1.6,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,Uttar Pradesh
UPSRTC - BDV0464,Ordinary Non AC Seater 2+3,12:00,23:25,11h 25m,655.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,Uttar Pradesh
UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,04:30,09h 30m,655.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,Uttar Pradesh
UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,04:00,07h 58m,948.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,Uttar Pradesh
RSRTC - 155960,Express Non AC Seater 2+3,11:40,13:30,01h 50m,129.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:30,06:30,13h 00m,749.0,12 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),18:15,05:50,11h 35m,1399.0,24 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
Mahalaxmi Travels,A/C Sleeper (2+1),17:00,06:30,13h 30m,999.0,21 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10,08:10,11h 00m,1017.0,14 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:35,08:00,10h 25m,999.0,22 Seats available,3.5,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),20:30,08:10,11h 40m,899.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,09:30,13h 30m,899.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Uttar Pradesh
RSRTC - 193674,Express Non AC Seater 2+3,19:40,22:00,02h 20m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),21:45,23:55,02h 10m,200.0,13 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Shivansh travels,A/C Sleeper (2+1),22:30,23:50,25h 20m,799.0,13 Seats available,1.7,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),15:00,18:15,03h 15m,1108.0,20 Seats available,4.8,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),15:30,19:00,03h 30m,1200.0,30 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),16:30,19:30,03h 00m,1200.0,28 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Dhariwal Travels,A/C Sleeper (2+1),16:45,19:10,02h 25m,1300.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Hans Travels (I) Private Limited,A/C Sleeper (2+1),17:00,20:00,03h 00m,1600.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Jai Shrinath Ji Ki ® Travels,A/C Sleeper (2+1),18:30,21:05,02h 35m,1400.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Babu Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:15,02h 30m,999.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Samreen Travels,AC Sleeper (2+1),19:00,21:30,02h 30m,1200.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),21:30,23:55,02h 25m,1599.0,3 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:15,23:55,00h 40m,1899.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Nizam Travels,AC Sleeper (2+1),16:30,18:10,01h 40m,1523.81,36 Seats available,0.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Nizam Travels,AC Sleeper (2+1),18:00,19:30,01h 30m,1428.57,36 Seats available,0.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,22:00,03h 00m,1099.0,17 Seats available,2.9,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Nizam Travels,AC Sleeper (2+1),21:30,23:00,01h 30m,2599.0,36 Seats available,0.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Betrwanti Travels,A/C Sleeper (2+1),22:00,23:45,01h 45m,2000.0,2 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
Betrwanti Travels,NON A/C Sleeper (1+2),23:55,02:35,02h 40m,1400.0,22 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),Uttar Pradesh
UPSRTC - SBD0105,Janrath AC Seater 2+2,10:01,15:20,05h 19m,501.0,11 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - GRH0059,Ordinary Non AC Seater 2+3,10:30,16:49,06h 19m,371.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - BSP0002,Ordinary Non AC Seater 2+3,11:30,17:00,05h 30m,328.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - BRT0010,Ordinary Non AC Seater 2+3,12:00,17:40,05h 40m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - PTG0151,Ordinary Non AC Seater 2+3,12:10,17:35,05h 25m,328.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - PTG0149,Rajdhani Non AC Seater 2+3,12:50,18:05,05h 15m,328.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,14:20,19:51,05h 31m,354.0,44 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,15:40,19:55,04h 15m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,16:00,20:35,04h 35m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,21:05,05h 04m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0166,Ordinary Non AC Seater 2+3,16:27,18:39,02h 12m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0023,Ordinary Non AC Seater 2+3,16:35,23:37,07h 02m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,21:41,04h 40m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,19:20,02h 15m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,17:30,22:00,04h 30m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - UNO0005,Ordinary Non AC Seater 2+3,17:30,21:40,04h 10m,371.0,52 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,20:26,02h 28m,371.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,21:40,03h 35m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,23:00,04h 54m,371.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,23:40,05h 08m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,18:33,22:26,03h 53m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,18:59,00:05,05h 06m,353.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,02:30,07h 30m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,02:10,07h 07m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,00:30,05h 24m,371.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0163,Ordinary Non AC Seater 2+3,19:32,00:20,04h 48m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,23:55,03h 48m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,01:24,05h 08m,342.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - ARY0006,Ordinary Non AC Seater 2+3,20:30,02:45,06h 15m,354.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,20:30,01:40,05h 10m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31,01:40,05h 09m,371.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),Uttar Pradesh
ROYAL SAFARI INDIA TRAVELS,NON AC Seater / Sleeper 2+1,23:00,05:00,06h 00m,799.0,27 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),Uttar Pradesh
Shri mahavir tour and travels,AC Sleeper (2+1),09:45,13:05,03h 20m,700.0,20 Seats available,4.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Mishra Travels,NON A/C Seater (2+2),09:25,13:00,03h 35m,220.0,28 Seats available,0.0,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Vidhan Tour Travels,Non AC Seater (2+2),13:30,16:30,03h 00m,4000.0,20 Seats available,1.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Vidhan Tour Travels,Non AC Seater (2+2),14:00,17:00,03h 00m,4000.0,20 Seats available,2.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Vanshika Tour and Travels,NON A/C Seater (2+2),17:40,21:30,03h 50m,200.0,43 Seats available,0.0,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Siddharth Holidays,AC Seater (2+2),18:05,20:30,02h 25m,500.0,22 Seats available,1.7,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Dhariwal Travels,A/C Sleeper (2+1),10:20,12:55,02h 35m,810.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Sanjay Travels,AC Sleeper (2+1),10:35,14:10,03h 35m,1600.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Travel Point World LLP,AC Sleeper (2+1),15:00,16:30,01h 30m,3800.0,15 Seats available,1.5,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Travel Point World LLP,A/C Seater / Sleeper (2+2),19:15,20:45,01h 30m,4275.0,31 Seats available,1.5,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Uttar Pradesh
Blueworld tourist private limited,A/C Seater / Sleeper (2+1),11:50,13:51,02h 01m,699.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Blueworld tourist private limited,AC Seater (2+2),12:30,14:31,02h 01m,699.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02:25,04h 25m,799.0,22 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,01:10,02h 25m,679.0,19 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
ROYAL SAFARI INDIA TRAVELS,NON AC Seater / Sleeper 2+1,22:30,02:30,04h 00m,799.0,30 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,03:00,04h 15m,629.0,27 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,16:30,05h 30m,944.0,14 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Rahul Travels,AshokLeyland Stile A/C,21:10,00:40,03h 30m,1500.0,7 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Fasttrack Travels,A/C Seater/Sleeper (2+1),21:20,02:00,04h 40m,989.0,13 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Rahul Travels,AshokLeyland Stile A/C,21:40,00:40,03h 00m,1500.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,02:15,04h 00m,1099.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,02:40,04h 25m,1299.0,35 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,989.0,18 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,970.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,Uttar Pradesh
